DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Organic carbon,,Total,4.9,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-14,,,,,,Probe/Sensor,pH,,,7.82,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,pH,,,7.5,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Potassium,,Dissolved,1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Sodium,,Dissolved,2.3,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-14,,,,,,Probe/Sensor,Specific conductance,,,44,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Specific conductance,,,51.9,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Sulfate,,Dissolved,4,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-14,,,,,,Probe/Sensor,"Temperature, water",,,,,Actual,Not Reported,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Total dissolved solids,,,58,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Total suspended solids,,,,,Actual,Below Detection/Quantification Limit,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-14,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Turbidity,,,1.01,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,"Alkalinity, total",as CaCO3,,91.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Calcium,,Dissolved,34.4,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-19,,,,,,Probe/Sensor,Depth of water column,,,1.1,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-19,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Magnesium,,Dissolved,9.3,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Mercury,,Dissolved,1.664726366,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Organic carbon,,Dissolved,3.6,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Organic carbon,,Total,3.6,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-19,,,,,,Probe/Sensor,pH,,,7.93,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,pH,,,8.19,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Potassium,,Dissolved,0.6,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Sodium,,Dissolved,1.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-19,,,,,,Probe/Sensor,Specific conductance,,,267,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Specific conductance,,,258,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Sulfate,,Dissolved,46,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-19,,,,,,Probe/Sensor,"Temperature, water",,,17.8,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Total dissolved solids,,,172,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Total suspended solids,,,84,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-19,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-19,,,,,,DH-95,Turbidity,,,49,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,"Alkalinity, total",as CaCO3,,112,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Calcium,,Dissolved,43.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-13,,,,,,Probe/Sensor,Depth of water column,,,1,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-13,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Magnesium,,Dissolved,12.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Mercury,,Dissolved,3.111651401,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Organic carbon,,Dissolved,6.8,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Organic carbon,,Total,6.8,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-13,,,,,,Probe/Sensor,pH,,,8.16,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,pH,,,8.16,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Potassium,,Dissolved,0.6,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Sodium,,Dissolved,2.7,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-13,,,,,,Probe/Sensor,Specific conductance,,,329,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Specific conductance,,,328,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Sulfate,,Dissolved,56,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-13,,,,,,Probe/Sensor,"Temperature, water",,,16.4,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Total dissolved solids,,,226,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Total suspended solids,,,62,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-13,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Liard_19,Liard River at Mackenzie River junction,61.7418,-121.227233,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-13,,,,,,DH-95,Turbidity,,,47.7,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,"Alkalinity, total",as CaCO3,,23.6,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Calcium,,Dissolved,5.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-15,,,,,,Probe/Sensor,Depth of water column,,,6.6,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-15,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Magnesium,,Dissolved,2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Mercury,,Dissolved,0.82990857,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Organic carbon,,Dissolved,5.3,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Organic carbon,,Total,5.4,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-15,,,,,,Probe/Sensor,pH,,,7.32,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,pH,,,7.57,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Potassium,,Dissolved,1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Sodium,,Dissolved,2.3,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-15,,,,,,Probe/Sensor,Specific conductance,,,51,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Specific conductance,,,58.6,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Sulfate,,Dissolved,5,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-15,,,,,,Probe/Sensor,"Temperature, water",,,15.7,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Total dissolved solids,,,56,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Total suspended solids,,,3,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-15,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-15,,,,,,DH-95,Turbidity,,,1.28,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
