DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Calcium,,"Filtered, field",36.17,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Chloride,,"Filtered, field",1.22,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Probe/Sensor,Conductivity,,,236,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Iron,,"Filtered, field",0.46,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Magnesium,,"Filtered, field",7.91,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Manganese,,"Filtered, field",0.03,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Mercury,,Total,1.47,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Methylmercury(1+),,Total,0.07,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",0.13,ug/L,Actual,,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Organic carbon,,"Filtered, field",22.21,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",4.4,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Probe/Sensor,pH,,,7.44,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Potassium,,"Filtered, field",0.24,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Sodium,,"Filtered, field",1.61,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.82,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Sulfur,,"Filtered, field",0.41,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.71,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,UV 254,,,0.85,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",20.95,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Calcium,,"Filtered, field",95.45,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Chloride,,"Filtered, field",116.54,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Probe/Sensor,Conductivity,,,655,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Iron,,"Filtered, field",0.1,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Magnesium,,"Filtered, field",31.33,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Mercury,,Total,2.65,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Methylmercury(1+),,Total,0.1,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Organic carbon,,"Filtered, field",9.77,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",2.56,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Probe/Sensor,pH,,,7.92,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Potassium,,"Filtered, field",3.1,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Sodium,,"Filtered, field",89.02,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.2,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Sulfate,,"Filtered, field",57.94,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,Sulfur,,"Filtered, field",66.87,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.38,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-18,,,,,,Water Bottle,UV 254,,,0.31,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",15.27,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Calcium,,"Filtered, field",40.14,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Chloride,,"Filtered, field",0.84,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Probe/Sensor,Conductivity,,,244,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Iron,,"Filtered, field",0.53,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Magnesium,,"Filtered, field",9.22,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Manganese,,"Filtered, field",0.03,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Mercury,,Total,0.92,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Methylmercury(1+),,Total,0.11,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Organic carbon,,"Filtered, field",21.94,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",1.3,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Probe/Sensor,pH,,,7.66,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Potassium,,"Filtered, field",0.69,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Sodium,,"Filtered, field",1.63,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.77,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Sulfate,,"Filtered, field",0.23,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,Sulfur,,"Filtered, field",0.45,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.74,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-21,,,,,,Water Bottle,UV 254,,,0.83,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",19.32,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Calcium,,"Filtered, field",91.93,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Chloride,,"Filtered, field",91.38,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Probe/Sensor,Conductivity,,,946,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Iron,,"Filtered, field",0.07,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Magnesium,,"Filtered, field",28.96,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Manganese,,"Filtered, field",0.03,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Mercury,,Total,1.46,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Methylmercury(1+),,Total,0.09,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",1.16,ug/L,Actual,,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-06,,,,,,Water Bottle,Organic carbon,,"Filtered, field",8.49,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
